"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.08836520480776e-53,1.11892562551953,0.265,0.069,4.1096938865412e-49,"8","ENSMUSG00000028127.10"
2.10962185447869e-53,0.614116540781371,0.344,0.106,4.15152484742862e-49,"8","ENSMUSG00000023452.19"
2.11193629928356e-53,0.699832115645001,0.35,0.109,4.15607944336011e-49,"8","ENSMUSG00000041763.14"
2.23427514562173e-53,0.807980934492161,0.71,0.338,4.396830059069e-49,"8","ENSMUSG00000030094.8"
2.25636914758457e-53,1.02433259875339,0.302,0.086,4.44030884553168e-49,"8","ENSMUSG00000020621.6"
2.44438930865126e-53,0.72743229402687,0.391,0.129,4.81031372049482e-49,"8","ENSMUSG00000049755.14"
2.47895971445645e-53,0.845736972504865,0.304,0.086,4.87834482207885e-49,"8","ENSMUSG00000011096.17"
2.88716965284457e-53,0.536174385902126,0.372,0.117,5.68166115983283e-49,"8","ENSMUSG00000022711.16"
3.08238541462655e-53,0.448964089355906,0.772,0.349,6.06582625744358e-49,"8","ENSMUSG00000026254.17"
3.52466758046433e-53,0.564428036131883,0.979,0.73,6.93619333159576e-49,"8","ENSMUSG00000015671.11"
4.15267027205033e-53,0.96467160553472,0.286,0.079,8.17203982836784e-49,"8","ENSMUSG00000032123.5"
4.72937082772172e-53,0.359906871312734,0.936,0.534,9.30692885187357e-49,"8","ENSMUSG00000094777.2"
5.52183088075914e-53,0.853286245106621,0.304,0.087,1.08664109902459e-48,"8","ENSMUSG00000029346.12"
5.64818639257086e-53,0.994133369055522,0.272,0.073,1.11150660019402e-48,"8","ENSMUSG00000025188.15"
5.93449313823239e-53,0.563080979607784,0.982,0.762,1.16784890467275e-48,"8","ENSMUSG00000069744.7"
6.03514631503141e-53,0.915811466238077,0.27,0.072,1.18765644333503e-48,"8","ENSMUSG00000034709.8"
6.37884177712834e-53,0.759424544995225,0.424,0.148,1.25529227332109e-48,"8","ENSMUSG00000029703.10"
6.88022211192277e-53,0.752653675961418,0.298,0.084,1.35395890940528e-48,"8","ENSMUSG00000024782.7"
6.92777955344129e-53,0.430779246388616,0.628,0.26,1.36331773832171e-48,"8","ENSMUSG00000024949.17"
7.16924361930072e-53,0.534937258913693,0.436,0.15,1.41083545184219e-48,"8","ENSMUSG00000018322.10"
7.19597794321365e-53,0.614081930257262,0.584,0.239,1.41609649944501e-48,"8","ENSMUSG00000021039.9"
7.45073784086242e-53,0.54155534908426,0.984,0.71,1.46623069970332e-48,"8","ENSMUSG00000010376.15"
8.28843240290712e-53,0.481089344137566,0.529,0.204,1.63108061256809e-48,"8","ENSMUSG00000030452.16"
8.49841546754236e-53,1.07610093084595,0.288,0.081,1.67240317985766e-48,"8","ENSMUSG00000028869.13"
9.63215124833177e-53,0.531064573800859,0.461,0.165,1.89551104415921e-48,"8","ENSMUSG00000031967.15"
1.39711883937399e-52,0.464866956879156,0.683,0.295,2.74939016400407e-48,"8","ENSMUSG00000006024.13"
1.42297130370083e-52,0.737582216859605,0.28,0.076,2.80026522855285e-48,"8","ENSMUSG00000059474.13"
1.52800197603221e-52,0.733754953431325,0.698,0.319,3.00695508863378e-48,"8","ENSMUSG00000035085.5"
1.65117294306915e-52,0.626714783993227,0.255,0.065,3.24934323466578e-48,"8","ENSMUSG00000030199.16"
1.77933421811501e-52,0.513554528077434,0.714,0.313,3.50155180782853e-48,"8","ENSMUSG00000006095.12"
1.90437876298373e-52,0.77415913707239,0.901,0.535,3.74762696767568e-48,"8","ENSMUSG00000037706.17"
2.00208932185131e-52,0.666507266796999,0.94,0.605,3.93991157647119e-48,"8","ENSMUSG00000004455.16"
2.02845910393997e-52,0.588518862369615,0.944,0.58,3.99180467064346e-48,"8","ENSMUSG00000016833.14"
2.48712608384647e-52,0.493764402905252,0.946,0.556,4.89441542040146e-48,"8","ENSMUSG00000090000.2"
3.14624477973902e-52,0.52733074639686,0.691,0.3,6.19149510204843e-48,"8","ENSMUSG00000007721.6"
3.40629047082281e-52,1.03980275092785,0.432,0.159,6.70323901753221e-48,"8","ENSMUSG00000025736.15"
4.18573943466489e-52,0.547229536976324,0.597,0.241,8.23711663347704e-48,"8","ENSMUSG00000027531.16"
4.67633978401598e-52,0.494472141106403,0.654,0.282,9.20256906096504e-48,"8","ENSMUSG00000024570.7"
4.94254319240701e-52,0.845051089203288,0.34,0.105,9.72643074833775e-48,"8","ENSMUSG00000022559.8"
5.01930654075936e-52,0.452026945198564,0.611,0.248,9.87749334156034e-48,"8","ENSMUSG00000025287.15"
5.14002143585024e-52,0.503229897281261,0.609,0.248,1.01150481836097e-47,"8","ENSMUSG00000037570.16"
6.09329457169344e-52,0.542731117886764,0.982,0.754,1.19909943876355e-47,"8","ENSMUSG00000019179.10"
6.53863554704068e-52,0.556487683659245,0.344,0.108,1.28673808930213e-47,"8","ENSMUSG00000028403.15"
6.59432573623274e-52,0.691995312450896,0.274,0.075,1.29769736163324e-47,"8","ENSMUSG00000014355.10"
6.8110242591869e-52,0.856457432166577,0.35,0.11,1.34034146396539e-47,"8","ENSMUSG00000030960.16"
8.41473864903758e-52,1.51937514469183,0.588,0.406,1.6559364187441e-47,"8","ENSMUSG00000051118.9"
8.7218518847262e-52,0.35008926675496,0.508,0.19,1.71637323239527e-47,"8","ENSMUSG00000021969.8"
9.09227358421618e-52,0.609952849138012,0.778,0.369,1.7892685186379e-47,"8","ENSMUSG00000025260.10"
9.28613110656885e-52,0.746570325283609,0.482,0.179,1.82741774046169e-47,"8","ENSMUSG00000027455.16"
1.00667879721119e-51,0.590550882688592,0.986,0.647,1.9810432050319e-47,"8","ENSMUSG00000023004.8"
1.08322800085885e-51,0.875089428775305,0.412,0.144,2.13168438289013e-47,"8","ENSMUSG00000002068.16"
1.19686285563811e-51,0.839731835208694,0.276,0.075,2.35530641361025e-47,"8","ENSMUSG00000027889.17"
1.21299090176127e-51,0.799242455623538,0.418,0.146,2.387044795576e-47,"8","ENSMUSG00000002835.9"
1.21630733449853e-51,0.530936150940039,0.759,0.337,2.39357120355966e-47,"8","ENSMUSG00000014633.15"
1.23398951548521e-51,0.503806022190084,0.776,0.36,2.42836796752334e-47,"8","ENSMUSG00000029152.13"
1.49660351774583e-51,0.468376618788107,0.346,0.107,2.94516606257202e-47,"8","ENSMUSG00000028580.15"
1.52255218089207e-51,0.871492362920547,0.545,0.231,2.9962304367775e-47,"8","ENSMUSG00000021139.17"
1.61372635710604e-51,0.485002460676126,0.607,0.248,3.17565209814898e-47,"8","ENSMUSG00000024474.7"
1.81710733017464e-51,0.967710136108001,0.292,0.084,3.57588551505068e-47,"8","ENSMUSG00000040596.15"
2.45663581521502e-51,0.620939207965405,0.418,0.144,4.83441362076165e-47,"8","ENSMUSG00000025040.13"
2.79972282409406e-51,0.938672266398399,0.389,0.132,5.50957454553471e-47,"8","ENSMUSG00000021569.10"
2.80448691986834e-51,0.497581082527503,0.949,0.579,5.51894980960892e-47,"8","ENSMUSG00000025868.6"
2.90151625385008e-51,0.615035118232702,0.901,0.522,5.70989383595158e-47,"8","ENSMUSG00000029328.15"
3.09117249046726e-51,0.608964438798532,0.922,0.536,6.08311834399052e-47,"8","ENSMUSG00000026966.6"
3.80104165412892e-51,0.763078171232138,0.461,0.17,7.48006987116031e-47,"8","ENSMUSG00000058704.9"
4.2027155667977e-51,0.581849067899314,0.739,0.338,8.27052396390119e-47,"8","ENSMUSG00000031585.13"
4.34292635587514e-51,0.579393030803122,0.518,0.201,8.54644477572669e-47,"8","ENSMUSG00000027274.16"
4.4135210237697e-51,0.540115487778534,0.611,0.256,8.68536802267639e-47,"8","ENSMUSG00000021610.8"
4.76564096233982e-51,0.557941285840115,0.885,0.461,9.37830484978852e-47,"8","ENSMUSG00000042133.16"
4.86494861942413e-51,0.863266982822467,0.282,0.079,9.57373238816474e-47,"8","ENSMUSG00000031521.5"
5.16048479009727e-51,0.51579307035823,0.852,0.419,1.01553180184324e-46,"8","ENSMUSG00000023286.16"
5.16354998126966e-51,1.0160219309143,0.284,0.08,1.01613500081406e-46,"8","ENSMUSG00000034263.13"
5.18419904864172e-51,1.06716141500311,0.27,0.075,1.0201985307822e-46,"8","ENSMUSG00000040591.18"
5.2871001458995e-51,0.991331267494928,0.28,0.078,1.04044843771156e-46,"8","ENSMUSG00000018239.9"
5.45187747273734e-51,0.835857490436055,0.296,0.085,1.07287496785998e-46,"8","ENSMUSG00000029028.14"
5.98962946197406e-51,0.582180191413546,0.911,0.51,1.17869918182188e-46,"8","ENSMUSG00000016308.12"
6.30381176235494e-51,0.631352303988687,0.251,0.065,1.24052711671383e-46,"8","ENSMUSG00000033021.16"
6.89677118553205e-51,0.484758872994651,0.887,0.474,1.35721560160085e-46,"8","ENSMUSG00000030591.17"
7.25508450560807e-51,0.478232227523099,0.342,0.105,1.42772807985861e-46,"8","ENSMUSG00000022529.11"
7.2890938148464e-51,0.775756903432623,0.416,0.149,1.43442077182362e-46,"8","ENSMUSG00000060376.7"
8.05651993946275e-51,0.865734413358106,0.387,0.136,1.58544255888687e-46,"8","ENSMUSG00000018102.5"
8.85408400703448e-51,0.999658662088515,0.268,0.073,1.74239519174432e-46,"8","ENSMUSG00000033712.6"
9.28284605074027e-51,0.703636607480816,0.319,0.096,1.82677127432518e-46,"8","ENSMUSG00000019797.11"
1.02565503385335e-50,0.453111938706368,0.492,0.184,2.01838654112e-46,"8","ENSMUSG00000036180.15"
1.03501086473091e-50,0.562953072055317,0.977,0.709,2.03679788070396e-46,"8","ENSMUSG00000021771.14"
1.11946542197985e-50,0.425259114362066,0.691,0.301,2.20299600391415e-46,"8","ENSMUSG00000026353.9"
1.2507995983025e-50,0.438850463558623,0.543,0.211,2.46144852949948e-46,"8","ENSMUSG00000020308.7"
1.29327102081133e-50,0.751060396868025,0.34,0.106,2.54502804185462e-46,"8","ENSMUSG00000015335.16"
1.4238409878257e-50,0.548329067012368,0.366,0.118,2.8019766799422e-46,"8","ENSMUSG00000030894.5"
1.44808556673959e-50,0.480995170763915,0.683,0.293,2.84968758678683e-46,"8","ENSMUSG00000031660.13"
1.47371288277903e-50,0.544278694935922,0.463,0.169,2.90011958202086e-46,"8","ENSMUSG00000020936.8"
1.54387776671344e-50,1.07419560060531,0.848,0.673,3.03819705711538e-46,"8","ENSMUSG00000025351.14"
1.70565207611386e-50,0.419938884040674,0.623,0.26,3.35655272058446e-46,"8","ENSMUSG00000001924.15"
1.76834047542761e-50,0.732176650126131,0.401,0.137,3.479917221594e-46,"8","ENSMUSG00000029111.7"
1.77364174325121e-50,0.613633130095049,0.51,0.192,3.49034958654406e-46,"8","ENSMUSG00000026869.12"
2.30447676179851e-50,0.49198341913848,0.475,0.174,4.53497981954328e-46,"8","ENSMUSG00000015536.14"
2.46778536701699e-50,0.475692059461765,0.405,0.14,4.85635482375274e-46,"8","ENSMUSG00000003545.3"
2.49172850813822e-50,0.650802439571595,0.687,0.308,4.9034725311652e-46,"8","ENSMUSG00000021831.9"
2.56469117698244e-50,0.449330722172474,0.7,0.31,5.04705576718374e-46,"8","ENSMUSG00000071533.11"
2.99304237602359e-50,0.675844585219834,0.307,0.091,5.89000809177682e-46,"8","ENSMUSG00000040618.7"
3.03234039648357e-50,0.903200511687867,0.321,0.098,5.96734266624003e-46,"8","ENSMUSG00000006010.14"
3.21506258863004e-50,0.331714733033502,0.451,0.158,6.32692166816506e-46,"8","ENSMUSG00000020260.9"
3.47709953564764e-50,0.434459976132245,0.494,0.185,6.84258417620099e-46,"8","ENSMUSG00000028187.10"
3.58724736724772e-50,0.550202722343428,0.73,0.333,7.05934409400679e-46,"8","ENSMUSG00000024959.14"
3.68609927086388e-50,0.56710423381832,0.389,0.131,7.25387475513303e-46,"8","ENSMUSG00000057406.16"
4.28098218750621e-50,0.519407590110914,0.665,0.287,8.42454484679347e-46,"8","ENSMUSG00000022681.15"
4.50218633599727e-50,0.295648797708544,0.7,0.302,8.85985249060903e-46,"8","ENSMUSG00000029405.16"
4.76673076308879e-50,0.553950900309487,0.916,0.499,9.38044946868244e-46,"8","ENSMUSG00000044155.11"
4.88739592253574e-50,0.582107572129107,0.428,0.152,9.61790643595809e-46,"8","ENSMUSG00000042305.12"
5.03936573843563e-50,0.605198980339033,0.354,0.113,9.91696783666748e-46,"8","ENSMUSG00000010054.4"
5.40667530822109e-50,0.73252179192951,0.29,0.083,1.06397963390483e-45,"8","ENSMUSG00000020634.12"
5.56375823234063e-50,0.741852088942148,0.296,0.086,1.09489198254231e-45,"8","ENSMUSG00000053841.15"
5.58702303604902e-50,0.575889445147772,0.379,0.126,1.09947026326409e-45,"8","ENSMUSG00000018449.12"
6.29325843709139e-50,0.563965533078981,0.621,0.268,1.23845032783521e-45,"8","ENSMUSG00000026276.20"
6.87388795250366e-50,0.526022217316928,0.918,0.541,1.35271241017319e-45,"8","ENSMUSG00000022427.4"
7.13131265278971e-50,0.478371363919783,0.566,0.226,1.40337101694249e-45,"8","ENSMUSG00000000959.7"
7.79326223559846e-50,0.854792142270242,0.302,0.089,1.53363607534342e-45,"8","ENSMUSG00000058444.8"
8.59683522207063e-50,0.471894368188838,0.288,0.083,1.69177120335128e-45,"8","ENSMUSG00000074405.8"
8.99032191268301e-50,0.390431078277414,0.304,0.089,1.76920544919689e-45,"8","ENSMUSG00000043733.14"
9.27082689685188e-50,0.520171730016027,0.422,0.149,1.82440602503148e-45,"8","ENSMUSG00000020456.17"
1.02972976766722e-49,0.554195985769661,0.479,0.177,2.02640520979232e-45,"8","ENSMUSG00000027327.16"
1.22790204560162e-49,0.796255217006952,0.36,0.117,2.41638843553944e-45,"8","ENSMUSG00000042489.15"
1.383477199e-49,0.521818146110023,0.407,0.141,2.7225447799121e-45,"8","ENSMUSG00000006673.14"
1.53331098891042e-49,0.254181137267107,0.486,0.181,3.01740269507681e-45,"8","ENSMUSG00000020190.13"
1.56355053240055e-49,0.535473923587058,0.541,0.213,3.07691109271105e-45,"8","ENSMUSG00000031527.7"
2.10509885546738e-49,0.490263426435204,0.576,0.237,4.14262403767426e-45,"8","ENSMUSG00000032673.5"
2.21898265255413e-49,0.365074077302663,0.486,0.178,4.36673596196128e-45,"8","ENSMUSG00000051007.15"
2.90195229671719e-49,0.503586131379885,0.588,0.243,5.71075192470975e-45,"8","ENSMUSG00000029815.12"
3.56046860303618e-49,0.446847412991549,0.375,0.124,7.00664616391491e-45,"8","ENSMUSG00000027782.10"
4.01175204149291e-49,0.75623865627675,0.296,0.087,7.8947268424539e-45,"8","ENSMUSG00000035439.13"
4.2862902401574e-49,0.601840266938079,0.51,0.202,8.43499056360574e-45,"8","ENSMUSG00000019810.15"
4.61208337332477e-49,0.642792220991221,0.405,0.138,9.07611887036582e-45,"8","ENSMUSG00000030204.10"
5.62973063079112e-49,0.646628943828954,0.36,0.118,1.10787469083338e-44,"8","ENSMUSG00000064138.14"
7.45712975929317e-49,0.388818811847897,0.875,0.457,1.4674885653313e-44,"8","ENSMUSG00000035399.12"
7.60267407621724e-49,0.555575360504926,0.321,0.1,1.49613023145879e-44,"8","ENSMUSG00000026516.8"
7.96399963492778e-49,0.511452838357319,0.531,0.211,1.56723548815744e-44,"8","ENSMUSG00000019897.8"
9.67190962902941e-49,0.686036673592392,0.473,0.179,1.9033350958967e-44,"8","ENSMUSG00000021716.14"
1.08936794994213e-48,0.557995944540238,0.844,0.428,2.14376718869113e-44,"8","ENSMUSG00000040331.16"
1.13442104715445e-48,0.311136333377968,0.831,0.448,2.23242717869523e-44,"8","ENSMUSG00000045826.9"
1.30333749970673e-48,0.46402591280344,0.988,0.846,2.56483786567287e-44,"8","ENSMUSG00000075706.10"
1.52756328323848e-48,0.516558750876225,0.43,0.158,3.00609178508501e-44,"8","ENSMUSG00000033760.17"
1.58220943866794e-48,0.791823739330098,0.294,0.086,3.11362995435464e-44,"8","ENSMUSG00000024889.5"
1.59247180863373e-48,0.315945152663802,0.407,0.141,3.13382527221032e-44,"8","ENSMUSG00000053838.14"
1.70274183008688e-48,0.913416913722821,0.477,0.185,3.35082564742797e-44,"8","ENSMUSG00000001739.14"
1.76331758259288e-48,0.447212563177452,0.786,0.363,3.47003267078453e-44,"8","ENSMUSG00000008690.15"
1.7709502122155e-48,0.508969787930966,0.547,0.219,3.48505292261888e-44,"8","ENSMUSG00000020003.16"
1.83543988044621e-48,0.492589279541527,0.446,0.162,3.61196214073009e-44,"8","ENSMUSG00000020952.10"
1.96387260096957e-48,0.99303347078315,0.276,0.079,3.86470489144803e-44,"8","ENSMUSG00000001229.9"
2.01666629366341e-48,0.422622572103426,0.422,0.149,3.96859759930022e-44,"8","ENSMUSG00000041846.15"
2.9135338607165e-48,0.479978926767751,0.648,0.285,5.733543284504e-44,"8","ENSMUSG00000022185.19"
3.06752316292444e-48,0.636367137385324,0.981,0.743,6.036578832319e-44,"8","ENSMUSG00000021963.17"
3.16681517784653e-48,0.90901500155932,0.284,0.083,6.23197558848419e-44,"8","ENSMUSG00000044934.13"
3.30775392903229e-48,0.498368848831213,0.519,0.205,6.50932895694264e-44,"8","ENSMUSG00000029110.13"
3.40388259124701e-48,0.742196261236041,0.401,0.14,6.698500551315e-44,"8","ENSMUSG00000026928.14"
3.65965293169972e-48,0.602907805681716,0.418,0.15,7.20183100429188e-44,"8","ENSMUSG00000026563.13"
3.88516732257134e-48,0.675783362880053,0.27,0.076,7.64562077408815e-44,"8","ENSMUSG00000069089.8"
4.02322947968977e-48,0.559577599792908,0.574,0.235,7.91731329308149e-44,"8","ENSMUSG00000024101.15"
5.26230299314545e-48,0.685924268304769,0.268,0.075,1.03556860602109e-43,"8","ENSMUSG00000029763.17"
5.78618883894145e-48,0.960205918469832,0.255,0.07,1.13866410161529e-43,"8","ENSMUSG00000079610.9"
6.00141001108043e-48,0.569834033747007,0.856,0.458,1.18101747608052e-43,"8","ENSMUSG00000004096.9"
6.10624709582194e-48,0.290966848164504,0.642,0.272,1.2016483659868e-43,"8","ENSMUSG00000022377.16"
6.22995019299977e-48,0.577615890905562,0.953,0.595,1.22599189848043e-43,"8","ENSMUSG00000058351.11"
6.62356487830258e-48,0.553586226702959,0.339,0.108,1.30345133240117e-43,"8","ENSMUSG00000041837.4"
8.16441720357549e-48,0.34746577405547,0.586,0.24,1.60667566149162e-43,"8","ENSMUSG00000070858.12"
8.60556909183233e-48,0.477766643650679,0.428,0.155,1.69348994158169e-43,"8","ENSMUSG00000029270.10"
9.24890999283789e-48,0.920209797700274,0.307,0.094,1.82009299749057e-43,"8","ENSMUSG00000028221.3"
9.30658466176439e-48,0.269232333277064,0.358,0.117,1.83144279558861e-43,"8","ENSMUSG00000029467.15"
9.60555216975989e-48,0.592213073071661,0.465,0.172,1.89027661148705e-43,"8","ENSMUSG00000025076.11"
9.75430092728975e-48,0.578417582514361,0.418,0.149,1.91954887948135e-43,"8","ENSMUSG00000036822.6"
1.35882079724495e-47,0.630896580310073,0.473,0.179,2.67402344689834e-43,"8","ENSMUSG00000033917.15"
1.58069918828799e-47,0.475597995578859,0.354,0.115,3.11065793263194e-43,"8","ENSMUSG00000015461.15"
1.74943795876891e-47,0.391911903768557,0.899,0.481,3.44271895906134e-43,"8","ENSMUSG00000021996.16"
2.159114743655e-47,0.924630447834219,0.479,0.193,4.24892190403867e-43,"8","ENSMUSG00000029086.15"
2.33576502317522e-47,0.387655020574045,0.654,0.279,4.59655198910651e-43,"8","ENSMUSG00000028847.8"
2.42793664230213e-47,0.400413258422587,0.628,0.265,4.77793651838636e-43,"8","ENSMUSG00000026766.16"
2.7868814385815e-47,0.482927814450881,0.745,0.342,5.48430398298453e-43,"8","ENSMUSG00000027304.9"
2.97118392304445e-47,0.521391087717664,0.286,0.084,5.84699284215917e-43,"8","ENSMUSG00000027187.10"
3.74994226401349e-47,0.470439064943234,0.899,0.51,7.37951138135215e-43,"8","ENSMUSG00000039218.17"
3.80676131417166e-47,0.390813650344377,0.757,0.341,7.4913255901584e-43,"8","ENSMUSG00000059791.14"
3.96060738231841e-47,0.590151632574609,0.479,0.184,7.7940792676644e-43,"8","ENSMUSG00000004270.13"
4.18982454598246e-47,0.792772823243793,0.358,0.119,8.24515572403888e-43,"8","ENSMUSG00000022889.7"
4.26982281428037e-47,0.545904883462821,0.296,0.088,8.40258431622235e-43,"8","ENSMUSG00000041236.8"
4.34000206663806e-47,0.507342726291116,0.451,0.168,8.54069006693705e-43,"8","ENSMUSG00000024277.14"
4.42179516866477e-47,0.816354337429834,0.344,0.115,8.7016507124154e-43,"8","ENSMUSG00000028212.16"
4.42999362821398e-47,0.431506777472455,0.589,0.245,8.71778446096229e-43,"8","ENSMUSG00000013622.15"
4.5225935192991e-47,0.281709181261093,0.358,0.119,8.9000117866287e-43,"8","ENSMUSG00000003435.9"
4.99137498067305e-47,0.678213829955839,0.342,0.113,9.8225268244665e-43,"8","ENSMUSG00000072946.12"
5.14950055955851e-47,0.51655384621328,0.315,0.098,1.01337021511552e-42,"8","ENSMUSG00000059263.9"
5.18771551898775e-47,0.562608881705455,0.969,0.625,1.0208905369816e-42,"8","ENSMUSG00000015092.9"
5.55044187734098e-47,0.393426148839362,0.66,0.289,1.09227145704193e-42,"8","ENSMUSG00000059119.9"
6.2638016720096e-47,0.757515373302187,0.572,0.249,1.23265353103477e-42,"8","ENSMUSG00000036181.2"
6.38610554810123e-47,0.530373301072025,0.953,0.59,1.25672171081084e-42,"8","ENSMUSG00000021248.9"
6.79747593539056e-47,0.478665930950904,0.961,0.597,1.33767528932551e-42,"8","ENSMUSG00000012422.14"
6.88205689662089e-47,0.427248217781167,0.745,0.347,1.35431997668603e-42,"8","ENSMUSG00000002778.14"
8.58934910265729e-47,0.544564481612575,0.881,0.469,1.69029800991193e-42,"8","ENSMUSG00000006941.5"
9.23666436863569e-47,0.445301914847797,0.42,0.149,1.81768318110382e-42,"8","ENSMUSG00000013662.6"
9.41222478729264e-47,0.665522924271122,0.311,0.097,1.85223171589132e-42,"8","ENSMUSG00000031545.6"
1.05854149309965e-46,0.763330491981755,0.374,0.129,2.08310380427081e-42,"8","ENSMUSG00000024493.9"
1.08139236783643e-46,0.954304956999919,0.356,0.124,2.12807204066531e-42,"8","ENSMUSG00000054942.13"
1.09137757733011e-46,0.526084215114462,0.366,0.125,2.14772193442792e-42,"8","ENSMUSG00000021413.9"
1.17370105507987e-46,0.453242633723412,0.535,0.213,2.30972630629167e-42,"8","ENSMUSG00000047368.4"
1.55288346963857e-46,0.533063238979546,0.944,0.56,3.05591937990173e-42,"8","ENSMUSG00000078427.3"
1.55991382077223e-46,0.506269510592517,0.467,0.176,3.06975440789768e-42,"8","ENSMUSG00000039148.5"
1.6532508505991e-46,0.596516129144491,0.263,0.075,3.25343234889396e-42,"8","ENSMUSG00000032480.17"
2.00647628999896e-46,0.533616847576335,0.377,0.131,3.94854469108895e-42,"8","ENSMUSG00000094870.8"
2.03668877201831e-46,0.509011554284976,0.426,0.156,4.00799983445482e-42,"8","ENSMUSG00000005198.15"
2.31844675554416e-46,0.651943297717378,0.319,0.101,4.56247137023536e-42,"8","ENSMUSG00000030982.19"
2.51687807851997e-46,0.556018734828174,0.356,0.118,4.95296437071945e-42,"8","ENSMUSG00000034269.12"
2.59585299735776e-46,1.09385845937389,0.257,0.073,5.10837911350034e-42,"8","ENSMUSG00000019518.11"
2.62326562468583e-46,0.495833945902642,0.397,0.14,5.16232442281925e-42,"8","ENSMUSG00000020982.9"
2.74864349143316e-46,0.370110952721008,0.646,0.283,5.40905552679132e-42,"8","ENSMUSG00000020088.10"
2.88352111329841e-46,0.636108804859507,0.352,0.117,5.67448119885994e-42,"8","ENSMUSG00000027952.16"
2.90844476666315e-46,0.805649736158328,0.313,0.098,5.72352845631641e-42,"8","ENSMUSG00000041426.12"
2.92212143434969e-46,0.479772013518822,0.605,0.256,5.75044277065675e-42,"8","ENSMUSG00000020056.16"
2.93096355773906e-46,0.716098795706777,0.337,0.111,5.7678431852747e-42,"8","ENSMUSG00000028811.12"
3.11805290549477e-46,0.51690757033917,0.309,0.096,6.13601631272316e-42,"8","ENSMUSG00000025451.15"
3.15350038155579e-46,0.312910602568196,0.642,0.287,6.20577340086365e-42,"8","ENSMUSG00000000787.12"
3.24604635797988e-46,0.495280514057901,0.294,0.089,6.38789462786861e-42,"8","ENSMUSG00000046034.8"
3.24691096305595e-46,0.440626258187174,0.385,0.134,6.38959608419781e-42,"8","ENSMUSG00000036550.16"
3.27945833559679e-46,0.352983082583296,0.57,0.235,6.45364605862092e-42,"8","ENSMUSG00000018932.9"
3.44385958784626e-46,0.687242798988377,0.315,0.099,6.77717128292266e-42,"8","ENSMUSG00000059669.8"
3.66132818484678e-46,0.696700520483396,0.307,0.095,7.20512773495998e-42,"8","ENSMUSG00000030264.14"
4.03975382866188e-46,0.891807613591788,0.284,0.085,7.94983155942372e-42,"8","ENSMUSG00000014767.17"
4.1414044357112e-46,0.675229646309881,0.375,0.13,8.14986978903606e-42,"8","ENSMUSG00000003135.15"
4.23568457266075e-46,0.410722130632007,0.613,0.263,8.33540367053909e-42,"8","ENSMUSG00000057858.8"
4.42097774709087e-46,0.575794955133103,0.899,0.516,8.70004210850012e-42,"8","ENSMUSG00000029234.13"
4.64839006225024e-46,0.454512622542716,0.399,0.14,9.14756680350224e-42,"8","ENSMUSG00000075227.6"
5.41765017270329e-46,0.572046304251232,0.403,0.142,1.06613937748628e-41,"8","ENSMUSG00000061207.11"
6.03820710723247e-46,0.509783011553,0.953,0.621,1.18825877663228e-41,"8","ENSMUSG00000054312.6"
6.74904795607482e-46,1.03889214943065,0.335,0.11,1.32814514727596e-41,"8","ENSMUSG00000022474.15"
6.82224515318045e-46,0.388114574045955,0.774,0.381,1.34254962369438e-41,"8","ENSMUSG00000048170.14"
6.89436598297889e-46,0.701949382468567,0.436,0.164,1.35674228179042e-41,"8","ENSMUSG00000050410.15"
8.16701411079225e-46,0.550441629251748,0.459,0.176,1.60718670686281e-41,"8","ENSMUSG00000025968.16"
9.63380002833874e-46,0.434971405806485,0.57,0.235,1.89583550757678e-41,"8","ENSMUSG00000025939.19"
9.9659418403336e-46,0.584729094457786,0.261,0.074,1.96119769475925e-41,"8","ENSMUSG00000038708.10"
1.03322613023693e-45,0.687198971742252,0.35,0.117,2.03328570169326e-41,"8","ENSMUSG00000038116.16"
1.06779698698305e-45,0.752557702678579,0.307,0.097,2.10131769068394e-41,"8","ENSMUSG00000102051.1"
1.09667240805079e-45,0.358997251961017,0.506,0.197,2.15814163180314e-41,"8","ENSMUSG00000004937.6"
1.23116399947065e-45,0.356751902700905,0.815,0.417,2.4228076345583e-41,"8","ENSMUSG00000025825.12"
1.26198336204526e-45,0.402139486442711,0.463,0.175,2.48345705816886e-41,"8","ENSMUSG00000024911.7"
1.26448937664133e-45,0.447943321400196,0.477,0.184,2.48838864429248e-41,"8","ENSMUSG00000022109.6"
1.32344067537426e-45,0.749634855295315,0.352,0.117,2.60439890506901e-41,"8","ENSMUSG00000020186.7"
1.34598276986148e-45,0.975160771014013,0.481,0.2,2.6487594928104e-41,"8","ENSMUSG00000020682.17"
1.50016961846369e-45,0.406667964385206,0.86,0.435,2.9521837921747e-41,"8","ENSMUSG00000020608.7"
1.83402025787822e-45,0.47452596421525,0.621,0.271,3.60916846547854e-41,"8","ENSMUSG00000022204.9"
2.1663265292923e-45,0.48322892850017,0.397,0.141,4.26311397699432e-41,"8","ENSMUSG00000022000.11"
2.22923335966612e-45,0.929218659223752,0.967,0.72,4.38690832848696e-41,"8","ENSMUSG00000044734.16"
2.36427135714495e-45,0.491417068047445,0.477,0.183,4.65264960372554e-41,"8","ENSMUSG00000008958.14"
2.47789930527188e-45,0.409462231457855,0.763,0.369,4.87625804284454e-41,"8","ENSMUSG00000041870.16"
